Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1996,JANUARY/FEBRUARY,MISSISSIPPI,SHEEPSHEAD,16031,73.3,0
FINAL,1996,MARCH/APRIL,ALABAMA,SHEEPSHEAD,85079,38.1,0
FINAL,1996,MARCH/APRIL,FLORIDA,SHEEPSHEAD,792810,30.5,0
FINAL,1996,MARCH/APRIL,LOUISIANA,SHEEPSHEAD,41519,62.4,0
FINAL,1996,MARCH/APRIL,MISSISSIPPI,SHEEPSHEAD,102697,48.2,0
FINAL,1996,MAY/JUNE,ALABAMA,SHEEPSHEAD,7373,65.2,0
FINAL,1996,MAY/JUNE,FLORIDA,SHEEPSHEAD,89101,45.9,0
FINAL,1996,MAY/JUNE,LOUISIANA,SHEEPSHEAD,115659,39.2,0
FINAL,1996,MAY/JUNE,MISSISSIPPI,SHEEPSHEAD,21074,54.6,0
FINAL,1996,JULY/AUGUST,ALABAMA,SHEEPSHEAD,32474,79.6,0
FINAL,1996,JULY/AUGUST,FLORIDA,SHEEPSHEAD,40813,40.7,0
FINAL,1996,JULY/AUGUST,LOUISIANA,SHEEPSHEAD,114159,34,0
FINAL,1996,JULY/AUGUST,MISSISSIPPI,SHEEPSHEAD,3527,76.4,0
FINAL,1996,SEPTEMBER/OCTOBER,ALABAMA,SHEEPSHEAD,8636,83.5,0
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,SHEEPSHEAD,175076,53.3,0
FINAL,1996,SEPTEMBER/OCTOBER,LOUISIANA,SHEEPSHEAD,237954,21.7,0
FINAL,1996,SEPTEMBER/OCTOBER,MISSISSIPPI,SHEEPSHEAD,40204,37.6,0
FINAL,1996,NOVEMBER/DECEMBER,ALABAMA,SHEEPSHEAD,182867,41,0
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,SHEEPSHEAD,571072,27.3,0
FINAL,1996,NOVEMBER/DECEMBER,LOUISIANA,SHEEPSHEAD,744053,30.7,0
FINAL,1996,NOVEMBER/DECEMBER,MISSISSIPPI,SHEEPSHEAD,84455,44.9,0
FINAL,1997,JANUARY/FEBRUARY,ALABAMA,SHEEPSHEAD,91933,49.9,0
