Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,2630,31.6,0
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,878,52.1,0
FINAL,2000,JANUARY/FEBRUARY,ALABAMA,RED PORGY,44,71.5,0
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,RED PORGY,14376,99.4,0
FINAL,2000,MARCH/APRIL,ALABAMA,RED PORGY,1407,66.6,0
FINAL,2000,MARCH/APRIL,FLORIDA,RED PORGY,2978,33.1,0
FINAL,2000,MAY/JUNE,ALABAMA,RED PORGY,826,66.2,0
FINAL,2000,MAY/JUNE,FLORIDA,RED PORGY,5285,65.3,0
FINAL,2000,JULY/AUGUST,ALABAMA,RED PORGY,198,68.5,0
FINAL,2000,JULY/AUGUST,FLORIDA,RED PORGY,10701,58.5,0
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,1908,28.2,0
FINAL,2000,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,27,100.9,0
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,1242,50.2,0
FINAL,2001,JANUARY/FEBRUARY,ALABAMA,RED PORGY,76,83,0
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,RED PORGY,159,52.1,0
FINAL,2001,MARCH/APRIL,ALABAMA,RED PORGY,1207,47.1,0
FINAL,2001,MARCH/APRIL,FLORIDA,RED PORGY,31661,60,0
FINAL,2001,MAY/JUNE,ALABAMA,RED PORGY,1112,45,0
FINAL,2001,MAY/JUNE,FLORIDA,RED PORGY,11175,49.5,0
FINAL,2001,JULY/AUGUST,ALABAMA,RED PORGY,2990,74.8,0
FINAL,2001,JULY/AUGUST,FLORIDA,RED PORGY,3110,29,0
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,3444,33,0
FINAL,2001,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,12,98.4,0
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,670,28.3,0
FINAL,2002,JANUARY/FEBRUARY,ALABAMA,RED PORGY,1070,57.1,0
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,RED PORGY,12753,91.2,0
FINAL,2002,MARCH/APRIL,ALABAMA,RED PORGY,3311,57.4,0
FINAL,2002,MARCH/APRIL,FLORIDA,RED PORGY,8586,64.7,0
FINAL,2002,MARCH/APRIL,LOUISIANA,RED PORGY,203,63.5,0
FINAL,2002,MAY/JUNE,ALABAMA,RED PORGY,392,51.3,0
FINAL,2002,MAY/JUNE,FLORIDA,RED PORGY,2973,29.7,0
FINAL,2002,JULY/AUGUST,ALABAMA,RED PORGY,34,94.4,0
FINAL,2002,JULY/AUGUST,FLORIDA,RED PORGY,4581,34.5,0
FINAL,2002,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,247,104.4,0
FINAL,2002,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,1158,45.7,0
FINAL,2002,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,58,72.7,0
FINAL,2002,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,36510,73.2,0
FINAL,2003,JANUARY/FEBRUARY,ALABAMA,RED PORGY,614,65,0
FINAL,2003,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1046,55,0
FINAL,2003,MARCH/APRIL,ALABAMA,RED PORGY,3327,45.9,0
FINAL,2003,MARCH/APRIL,FLORIDA,RED PORGY,3429,37.7,0
FINAL,2003,MAY/JUNE,ALABAMA,RED PORGY,72,104.5,0
FINAL,2003,MAY/JUNE,FLORIDA,RED PORGY,5682,54.3,0
FINAL,2003,JULY/AUGUST,ALABAMA,RED PORGY,736,92.8,0
FINAL,2003,JULY/AUGUST,FLORIDA,RED PORGY,26078,59.7,0
FINAL,2003,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,174,85.4,0
FINAL,2003,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,2739,27.8,0
FINAL,2003,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,47,63.1,0
FINAL,2003,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,1045,37.9,0
FINAL,2004,JANUARY/FEBRUARY,ALABAMA,RED PORGY,296,74.1,0
FINAL,2004,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1637,75.4,0
FINAL,2004,MARCH/APRIL,ALABAMA,RED PORGY,2480,90.9,0
FINAL,2004,MARCH/APRIL,FLORIDA,RED PORGY,4072,21,0
FINAL,2004,MAY/JUNE,ALABAMA,RED PORGY,1246,54.2,0
FINAL,2004,MAY/JUNE,FLORIDA,RED PORGY,8666,32.4,0
FINAL,2004,JULY/AUGUST,ALABAMA,RED PORGY,12904,78.4,0
FINAL,2004,JULY/AUGUST,FLORIDA,RED PORGY,44747,39.3,0
FINAL,2004,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,53,86.3,0
FINAL,2004,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,6140,56.1,0
FINAL,2004,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,3,98.7,0
FINAL,2004,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,279,52.4,0
FINAL,2005,JANUARY/FEBRUARY,ALABAMA,RED PORGY,3981,68.7,0
FINAL,2005,JANUARY/FEBRUARY,FLORIDA,RED PORGY,716,46.9,0
FINAL,2005,MARCH/APRIL,ALABAMA,RED PORGY,346,66.1,0
FINAL,2005,MARCH/APRIL,FLORIDA,RED PORGY,15721,41,0
FINAL,2005,MAY/JUNE,ALABAMA,RED PORGY,4758,65.2,0
FINAL,2005,MAY/JUNE,FLORIDA,RED PORGY,19181,46.9,0
FINAL,2005,JULY/AUGUST,ALABAMA,RED PORGY,586,66.8,0
FINAL,2005,JULY/AUGUST,FLORIDA,RED PORGY,5804,29.8,0
FINAL,2005,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,1417,59.4,0
FINAL,2005,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,4236,34.6,0
FINAL,2005,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,6855,78.9,0
FINAL,2005,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,641,33.9,0
FINAL,2006,JANUARY/FEBRUARY,ALABAMA,RED PORGY,14,98.7,0
FINAL,2006,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1717,76.2,0
FINAL,2006,JANUARY/FEBRUARY,LOUISIANA,RED PORGY,121,98,0
FINAL,2006,MARCH/APRIL,ALABAMA,RED PORGY,758,99.9,0
FINAL,2006,MARCH/APRIL,FLORIDA,RED PORGY,21267,80.4,0
FINAL,2006,MAY/JUNE,ALABAMA,RED PORGY,2438,63,0
FINAL,2006,MAY/JUNE,FLORIDA,RED PORGY,23141,42.1,0
FINAL,2006,MAY/JUNE,LOUISIANA,RED PORGY,0,.,0
FINAL,2006,JULY/AUGUST,ALABAMA,RED PORGY,4338,77.9,0
FINAL,2006,JULY/AUGUST,FLORIDA,RED PORGY,5685,29.5,0
FINAL,2006,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,520,77.3,0
FINAL,2006,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,10863,42.8,0
FINAL,2006,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,82,71.3,0
FINAL,2006,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,3986,68.3,0
FINAL,2007,JANUARY/FEBRUARY,ALABAMA,RED PORGY,135,55.1,0
FINAL,2007,JANUARY/FEBRUARY,FLORIDA,RED PORGY,2203,42.9,0
FINAL,2007,MARCH/APRIL,ALABAMA,RED PORGY,5214,51.6,0
FINAL,2007,MARCH/APRIL,FLORIDA,RED PORGY,57138,64.1,0
FINAL,2007,MAY/JUNE,ALABAMA,RED PORGY,829,81.3,0
FINAL,2007,MAY/JUNE,FLORIDA,RED PORGY,16518,28.8,0
FINAL,2007,JULY/AUGUST,ALABAMA,RED PORGY,1736,50.6,0
FINAL,2007,JULY/AUGUST,FLORIDA,RED PORGY,36648,74.7,0
FINAL,2007,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,13558,84.2,0
FINAL,2007,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,493,60.8,0
FINAL,2008,JANUARY/FEBRUARY,ALABAMA,RED PORGY,1058,73.3,0
FINAL,2008,JANUARY/FEBRUARY,FLORIDA,RED PORGY,3565,53.8,0
FINAL,2008,JANUARY/FEBRUARY,LOUISIANA,RED PORGY,57,97.2,0
FINAL,2008,MARCH/APRIL,ALABAMA,RED PORGY,1913,67.6,0
FINAL,2008,MARCH/APRIL,FLORIDA,RED PORGY,41381,75.3,0
FINAL,2008,MAY/JUNE,ALABAMA,RED PORGY,8507,30.8,0
FINAL,2008,MAY/JUNE,FLORIDA,RED PORGY,16192,28.6,0
FINAL,2008,JULY/AUGUST,ALABAMA,RED PORGY,1245,29.1,0
FINAL,2008,JULY/AUGUST,FLORIDA,RED PORGY,7185,35.4,0
FINAL,2008,SEPTEMBER/OCTOBER,ALABAMA,RED PORGY,1740,108,0
FINAL,2008,SEPTEMBER/OCTOBER,FLORIDA,RED PORGY,2681,33.3,0
FINAL,2008,NOVEMBER/DECEMBER,ALABAMA,RED PORGY,47,95.7,0
FINAL,2008,NOVEMBER/DECEMBER,FLORIDA,RED PORGY,628,29.1,0
FINAL,2009,JANUARY/FEBRUARY,FLORIDA,RED PORGY,1713,29.4,0
