Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1995,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,1209,42.4
FINAL,1995,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1995,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,250,57.2
FINAL,1995,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1895,101
FINAL,1995,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,119,77.3
FINAL,1996,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,48059,90.5
FINAL,1996,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,3302,73.3
FINAL,1996,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,436,66.8
FINAL,1996,MAY/JUNE,FLORIDA,GREATER AMBERJACK,658,100.4
FINAL,1996,MAY/JUNE,GEORGIA,GREATER AMBERJACK,37,89.9
FINAL,1996,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2673,44.4
FINAL,1996,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1996,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,6473,45.2
FINAL,1996,JULY/AUGUST,NEW YORK,GREATER AMBERJACK,1247,98.8
FINAL,1996,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,4570,48.5
FINAL,1996,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,3990,61.5
FINAL,1996,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,1258,65.3
FINAL,1996,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,3153,83.3
FINAL,1996,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,300,68.9
FINAL,1996,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,64,93.2
FINAL,1996,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,1996,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1377,100.1
FINAL,1996,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,575,82.2
FINAL,1997,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,9052,56.4
FINAL,1997,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,12937,60.7
FINAL,1997,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,209,79.6
FINAL,1997,MARCH/APRIL,SOUTH CAROLINA,GREATER AMBERJACK,203,81.4
FINAL,1997,MAY/JUNE,FLORIDA,GREATER AMBERJACK,467,94.9
FINAL,1997,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,1645,94.7
FINAL,1997,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,687,86.8
FINAL,1997,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,869,70.4
FINAL,1997,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,55,98.2
FINAL,1997,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,784,50.1
FINAL,1997,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1997,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,688,67
FINAL,1997,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,122,93.2
FINAL,1997,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,542,60.2
FINAL,1997,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,220,93.3
FINAL,1997,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,995,90.6
FINAL,1997,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,2366,90.8
FINAL,1997,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,184,88.2
FINAL,1998,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,810,74.8
FINAL,1998,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,3822,64.6
FINAL,1998,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,604,115.3
FINAL,1998,MAY/JUNE,FLORIDA,GREATER AMBERJACK,20581,62.9
FINAL,1998,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2049,47.6
FINAL,1998,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,1277,100.3
FINAL,1998,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,670,60.2
FINAL,1998,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,8303,92.9
FINAL,1998,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,2884,63.9
FINAL,1998,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,101,94.7
FINAL,1998,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,13891,86.3
FINAL,1998,SEPTEMBER/OCTOBER,NEW YORK,GREATER AMBERJACK,13817,100
FINAL,1998,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,242,66.5
FINAL,1998,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1998,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,775,91.8
FINAL,1998,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,4308,69.1
FINAL,1998,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,124,100.1
FINAL,1999,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,5126,45.4
FINAL,1999,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,28578,31.2
FINAL,1999,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,83,98.1
FINAL,1999,MAY/JUNE,FLORIDA,GREATER AMBERJACK,13433,41.9
FINAL,1999,MAY/JUNE,GEORGIA,GREATER AMBERJACK,22,103.1
FINAL,1999,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,9058,43.9
FINAL,1999,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,164,85.7
FINAL,1999,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,576,65.5
FINAL,1999,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,9928,92.1
FINAL,1999,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,1002,60.3
FINAL,1999,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,104,97.7
FINAL,1999,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,1249,101.2
FINAL,1999,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,1999,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1514,61.5
FINAL,1999,NOVEMBER/DECEMBER,NORTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,2000,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,3799,69
FINAL,2000,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,9931,43.3
FINAL,2000,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,41,106.4
FINAL,2000,MAY/JUNE,FLORIDA,GREATER AMBERJACK,2733,53.1
FINAL,2000,MAY/JUNE,GEORGIA,GREATER AMBERJACK,277,95.2
FINAL,2000,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2455,68.1
FINAL,2000,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,41,98.7
FINAL,2000,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,5866,40
FINAL,2000,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2000,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,3671,55
FINAL,2000,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,818,78.8
FINAL,2000,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,1701,70.8
FINAL,2000,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,88,66.9
FINAL,2000,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,476,74.9
FINAL,2000,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,2112,96.4
FINAL,2000,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,1165,82
FINAL,2000,NOVEMBER/DECEMBER,SOUTH CAROLINA,GREATER AMBERJACK,110,98.3
FINAL,2001,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,49969,95
FINAL,2001,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,9946,44.4
FINAL,2001,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,2301,99
FINAL,2001,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,57,100.1
FINAL,2001,MAY/JUNE,FLORIDA,GREATER AMBERJACK,18294,44.8
FINAL,2001,MAY/JUNE,GEORGIA,GREATER AMBERJACK,1,99.7
FINAL,2001,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,1579,55.8
FINAL,2001,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,2001,MAY/JUNE,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,2001,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,7356,31.2
FINAL,2001,JULY/AUGUST,NEW JERSEY,GREATER AMBERJACK,4472,78.8
FINAL,2001,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,2101,44.9
FINAL,2001,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,2001,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,1481,47.5
FINAL,2001,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,7463,100.6
FINAL,2001,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,537,55.3
FINAL,2001,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,62,99.3
FINAL,2001,SEPTEMBER/OCTOBER,VIRGINIA,GREATER AMBERJACK,0,.
FINAL,2001,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,105,57.8
FINAL,2002,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,30125,65.3
FINAL,2002,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,21510,35.5
FINAL,2002,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,21,98.8
FINAL,2002,MAY/JUNE,FLORIDA,GREATER AMBERJACK,16332,45.3
FINAL,2002,MAY/JUNE,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2002,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,1007,52.1
FINAL,2002,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,1800,83.7
FINAL,2002,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,10040,52.2
FINAL,2002,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,23,101.2
FINAL,2002,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,4506,38.7
FINAL,2002,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,1741,86.8
FINAL,2002,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,4486,37.4
FINAL,2002,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2002,SEPTEMBER/OCTOBER,NEW JERSEY,GREATER AMBERJACK,725,103.3
FINAL,2002,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,199,101.5
FINAL,2002,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,36,111.3
FINAL,2002,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,149,68.6
FINAL,2002,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,204,98.5
FINAL,2003,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,4103,53.4
FINAL,2003,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,11737,29.5
FINAL,2003,MARCH/APRIL,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2003,MARCH/APRIL,NORTH CAROLINA,GREATER AMBERJACK,17,99
FINAL,2003,MAY/JUNE,FLORIDA,GREATER AMBERJACK,15310,46.1
FINAL,2003,MAY/JUNE,GEORGIA,GREATER AMBERJACK,5,99.1
FINAL,2003,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,2605,46.3
FINAL,2003,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,565,90.2
FINAL,2003,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,13332,34.9
FINAL,2003,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,608,93
FINAL,2003,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,3490,68.6
FINAL,2003,JULY/AUGUST,SOUTH CAROLINA,GREATER AMBERJACK,230,89.3
FINAL,2003,JULY/AUGUST,VIRGINIA,GREATER AMBERJACK,1174,103.1
FINAL,2003,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,3340,83.7
FINAL,2003,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,412,89
FINAL,2003,SEPTEMBER/OCTOBER,NORTH CAROLINA,GREATER AMBERJACK,85,101.9
FINAL,2003,SEPTEMBER/OCTOBER,SOUTH CAROLINA,GREATER AMBERJACK,47,84.8
FINAL,2003,NOVEMBER/DECEMBER,FLORIDA,GREATER AMBERJACK,2666,57.8
FINAL,2003,NOVEMBER/DECEMBER,GEORGIA,GREATER AMBERJACK,36,101.7
FINAL,2004,JANUARY/FEBRUARY,FLORIDA,GREATER AMBERJACK,1295,69.2
FINAL,2004,JANUARY/FEBRUARY,NORTH CAROLINA,GREATER AMBERJACK,0,.
FINAL,2004,MARCH/APRIL,FLORIDA,GREATER AMBERJACK,5281,47.8
FINAL,2004,MAY/JUNE,FLORIDA,GREATER AMBERJACK,7251,42.1
FINAL,2004,MAY/JUNE,GEORGIA,GREATER AMBERJACK,0,.
FINAL,2004,MAY/JUNE,NORTH CAROLINA,GREATER AMBERJACK,1127,43.8
FINAL,2004,MAY/JUNE,SOUTH CAROLINA,GREATER AMBERJACK,1702,69.5
FINAL,2004,JULY/AUGUST,FLORIDA,GREATER AMBERJACK,6435,58
FINAL,2004,JULY/AUGUST,GEORGIA,GREATER AMBERJACK,153,83.5
FINAL,2004,JULY/AUGUST,NORTH CAROLINA,GREATER AMBERJACK,661,62.2
FINAL,2004,SEPTEMBER/OCTOBER,FLORIDA,GREATER AMBERJACK,1211,59.1
FINAL,2004,SEPTEMBER/OCTOBER,GEORGIA,GREATER AMBERJACK,134,78.9
