Estimate Status,Year,Wave,State,Common Name,Total Harvest (A+B1),PSE
FINAL,1994,NOVEMBER/DECEMBER,CONNECTICUT,STRIPED BASS,56,99.9
FINAL,1994,NOVEMBER/DECEMBER,DELAWARE,STRIPED BASS,2221,103.5
FINAL,1994,NOVEMBER/DECEMBER,GEORGIA,STRIPED BASS,0,.
FINAL,1994,NOVEMBER/DECEMBER,MARYLAND,STRIPED BASS,74467,29.9
FINAL,1994,NOVEMBER/DECEMBER,MASSACHUSETTS,STRIPED BASS,1072,95.6
FINAL,1994,NOVEMBER/DECEMBER,NEW JERSEY,STRIPED BASS,62827,38.8
FINAL,1994,NOVEMBER/DECEMBER,NEW YORK,STRIPED BASS,41584,31.7
FINAL,1994,NOVEMBER/DECEMBER,NORTH CAROLINA,STRIPED BASS,6543,47.7
FINAL,1994,NOVEMBER/DECEMBER,RHODE ISLAND,STRIPED BASS,2771,76.8
FINAL,1994,NOVEMBER/DECEMBER,VIRGINIA,STRIPED BASS,330025,14.1
FINAL,1995,MARCH/APRIL,CONNECTICUT,STRIPED BASS,0,.
FINAL,1995,MARCH/APRIL,DELAWARE,STRIPED BASS,1095,94.6
FINAL,1995,MARCH/APRIL,GEORGIA,STRIPED BASS,0,.
FINAL,1995,MARCH/APRIL,MARYLAND,STRIPED BASS,0,.
FINAL,1995,MARCH/APRIL,MASSACHUSETTS,STRIPED BASS,0,.
FINAL,1995,MARCH/APRIL,NEW JERSEY,STRIPED BASS,584,76.5
FINAL,1995,MARCH/APRIL,NORTH CAROLINA,STRIPED BASS,47730,74.8
FINAL,1995,MARCH/APRIL,VIRGINIA,STRIPED BASS,0,.
FINAL,1995,MAY/JUNE,CONNECTICUT,STRIPED BASS,14796,51.9
FINAL,1995,MAY/JUNE,DELAWARE,STRIPED BASS,1453,84.8
FINAL,1995,MAY/JUNE,MAINE,STRIPED BASS,0,.
FINAL,1995,MAY/JUNE,MARYLAND,STRIPED BASS,118747,42.3
FINAL,1995,MAY/JUNE,MASSACHUSETTS,STRIPED BASS,31173,23.2
FINAL,1995,MAY/JUNE,NEW HAMPSHIRE,STRIPED BASS,2398,33.6
FINAL,1995,MAY/JUNE,NEW JERSEY,STRIPED BASS,35824,36.3
FINAL,1995,MAY/JUNE,NEW YORK,STRIPED BASS,37786,27.7
FINAL,1995,MAY/JUNE,NORTH CAROLINA,STRIPED BASS,578,100.1
FINAL,1995,MAY/JUNE,RHODE ISLAND,STRIPED BASS,9372,36.5
