Estimate Status,Year,Wave,State,Common Name,Harvest (A+B1) Total Weight (kg),PSE,Landings (no.) without Size Information
FINAL,1993,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,99549,61.2,0
FINAL,1993,SEPTEMBER/OCTOBER,MISSISSIPPI,RED SNAPPER,17913,104.5,0
FINAL,1993,NOVEMBER/DECEMBER,ALABAMA,RED SNAPPER,367830,29.5,0
FINAL,1993,NOVEMBER/DECEMBER,FLORIDA,RED SNAPPER,15637,58.6,0
FINAL,1993,NOVEMBER/DECEMBER,LOUISIANA,RED SNAPPER,43645,71.3,0
FINAL,1993,NOVEMBER/DECEMBER,MISSISSIPPI,RED SNAPPER,576021,51.2,0
FINAL,1994,JANUARY/FEBRUARY,ALABAMA,RED SNAPPER,61425,69.7,0
FINAL,1994,JANUARY/FEBRUARY,FLORIDA,RED SNAPPER,0,.,0
FINAL,1994,JANUARY/FEBRUARY,LOUISIANA,RED SNAPPER,257635,60,0
FINAL,1994,JANUARY/FEBRUARY,MISSISSIPPI,RED SNAPPER,54268,48.8,0
FINAL,1994,MARCH/APRIL,ALABAMA,RED SNAPPER,388213,48.5,0
FINAL,1994,MARCH/APRIL,FLORIDA,RED SNAPPER,237203,46.6,0
FINAL,1994,MARCH/APRIL,LOUISIANA,RED SNAPPER,3429,90.7,0
FINAL,1994,MARCH/APRIL,MISSISSIPPI,RED SNAPPER,57713,65.1,0
FINAL,1994,MAY/JUNE,ALABAMA,RED SNAPPER,193201,33.8,0
FINAL,1994,MAY/JUNE,FLORIDA,RED SNAPPER,119686,56.3,0
FINAL,1994,MAY/JUNE,LOUISIANA,RED SNAPPER,156317,51.5,0
FINAL,1994,MAY/JUNE,MISSISSIPPI,RED SNAPPER,54395,78.8,0
FINAL,1994,JULY/AUGUST,ALABAMA,RED SNAPPER,419372,48.6,0
FINAL,1994,JULY/AUGUST,FLORIDA,RED SNAPPER,112168,45.2,0
FINAL,1994,JULY/AUGUST,LOUISIANA,RED SNAPPER,384672,64.9,0
FINAL,1994,JULY/AUGUST,MISSISSIPPI,RED SNAPPER,51,63.6,0
FINAL,1994,SEPTEMBER/OCTOBER,ALABAMA,RED SNAPPER,119587,48,0
FINAL,1994,SEPTEMBER/OCTOBER,FLORIDA,RED SNAPPER,749383,89.7,0
FINAL,1994,SEPTEMBER/OCTOBER,LOUISIANA,RED SNAPPER,196312,53.6,0
